id_sample,TTI
375,1.19318
376,1.18116
377,1.189465
378,1.1274
379,1.1406450000000001
380,1.1380649999999999
381,1.17676
382,1.169035
383,1.1749049999999999
384,1.188295
385,1.17938
386,1.1769
387,1.321605
388,1.32181
389,1.358115
390,1.180755
391,1.17177
392,1.192645
393,1.229015
394,1.233615
395,1.2229700000000001
396,1.212475
397,1.19786
398,1.212315
399,1.09466
400,1.08616
401,1.0867149999999999
402,1.1437
403,1.14879
404,1.1500949999999999
405,1.169225
406,1.1637
407,1.1517300000000001
408,1.30051
409,1.475565
410,1.4218899999999999
411,1.222025
412,1.193105
413,1.19705
414,1.2085949999999999
415,1.22359
416,1.220275
417,1.28929
418,1.3069600000000001
419,1.36999
420,1.0876350000000001
421,1.094525
422,1.0909900000000001
423,1.17387
424,1.161985
425,1.168695
426,1.158755
427,1.1419899999999998
428,1.1464949999999998
429,1.17972
430,1.169405
431,1.17879
432,1.246225
433,1.22382
434,1.241485
435,1.3034599999999998
436,1.317275
437,1.305335
438,1.22728
439,1.239015
440,1.258155
441,1.120525
442,1.1229
443,1.13633
444,1.187685
445,1.174935
446,1.1783450000000002
447,1.133185
448,1.117835
449,1.1260400000000002
450,1.201025
451,1.210715
452,1.2155
453,1.20058
454,1.2022249999999999
455,1.20739
456,1.1971150000000002
457,1.198775
458,1.1985100000000002
459,1.170925
460,1.1622400000000002
461,1.1955
462,1.501255
463,1.475315
464,1.477
465,1.660695
466,1.73359
467,1.786005
468,1.835295
469,1.840905
470,1.844095
471,2.411715
472,2.308375
473,2.18489
474,1.9877950000000002
475,1.933945
476,1.82902
477,1.8618299999999999
478,1.83826
479,1.94771
480,1.7147649999999999
481,1.785135
482,1.89014
483,1.4374250000000002
484,1.4966
485,1.4870549999999998
486,1.9310450000000001
487,2.0327
488,2.090095
489,2.3712400000000002
490,2.371765
491,2.115165
492,4.940785
493,4.99125
494,5.347580000000001
495,4.31979
496,3.67852
497,2.910305
498,2.6747900000000002
499,2.6564449999999997
500,2.657695
501,1.75969
502,1.91742
503,2.1247350000000003
504,1.2083700000000002
505,1.1983
506,1.18193
507,1.27561
508,1.28682
509,1.32794
510,1.12892
511,1.1222299999999998
512,1.13067
513,1.39398
514,1.47515
515,1.53232
516,1.79656
517,1.8878
518,1.94616
519,2.24481
520,2.25745
521,2.25325
522,1.57921
523,1.50491
524,1.45979
525,2.66405
526,2.71201
527,2.5860000000000003
528,2.15007
529,2.09263
530,1.95181
531,1.13717
532,1.13333
533,1.14456
534,1.5776
535,1.60199
536,1.58072
537,1.59912
538,1.62582
539,1.60093
540,1.5989
541,1.58153
542,1.55235
543,1.18398
544,1.1626299999999998
545,1.1645
546,1.7535900000000002
547,1.77888
548,1.75823
549,1.4762
550,1.4039700000000002
551,1.35104
552,1.15178
553,1.1517
554,1.15026
555,1.37763
556,1.42759
557,1.45816
558,1.7573299999999998
559,1.7827400000000002
560,1.78962
561,1.7511900000000002
562,1.76347
563,1.7688700000000002
564,1.70071
565,1.6736799999999998
566,1.62396
567,3.26156
568,3.11915
569,3.03056
570,2.38138
571,2.20893
572,2.0215400000000003
573,1.12635
574,1.1378
575,1.14157
576,1.7019
577,1.6801700000000002
578,1.68875
579,1.29275
580,1.2885799999999998
581,1.28728
582,1.48851
583,1.4569299999999998
584,1.50043
585,1.18851
586,1.18839
587,1.18094
588,1.44931
589,1.34161
590,1.2904799999999998
591,1.19336
592,1.18865
593,1.19005
594,1.17214
595,1.16612
596,1.1587
597,1.1953
598,1.2009
599,1.2123
600,1.34288
601,1.35817
602,1.36236
603,1.97142
604,2.04314
605,2.01898
606,1.30922
607,1.27613
608,1.26656
609,2.091
610,2.06307
611,1.93235
612,1.34616
613,1.2598200000000002
614,1.20894
615,1.10776
616,1.09939
617,1.09595
618,1.14439
619,1.15547
620,1.15638
621,1.18625
622,1.19966
623,1.2081
624,1.37606
625,1.42931
626,1.47956
627,1.21748
628,1.20909
629,1.20878
630,1.13045
631,1.13142
632,1.13054
633,1.12241
634,1.13049
635,1.14451
636,1.14355
637,1.14001
638,1.14808
639,1.17038
640,1.1713
641,1.1795
642,1.16557
643,1.17278
644,1.16536
645,1.19224
646,1.19351
647,1.20202
648,1.19632
649,1.20156
650,1.20366
651,2.87874
652,2.76452
653,2.35014
654,1.12108
655,1.1172
656,1.12897
657,1.15191
658,1.14912
659,1.1497700000000002
660,1.17713
661,1.17556
662,1.1846
663,1.24605
664,1.21991
665,1.22176
666,1.25991
667,1.25226
668,1.21782
669,1.34493
670,1.40322
671,1.43166
672,1.29515
673,1.20424
674,1.18997
675,1.17682
676,1.16217
677,1.16079
678,1.14693
679,1.13581
680,1.12239
681,1.17414
682,1.16288
683,1.1730200000000002
684,1.25831
685,1.27698
686,1.26468
687,1.36335
688,1.37703
689,1.3835
690,1.26644
691,1.26084
692,1.2686
693,2.24549
694,2.16596
695,1.92581
696,1.34592
697,1.29889
698,1.22783
699,1.12355
700,1.11768
701,1.12104
702,1.19054
703,1.20242
704,1.18945
705,1.19185
706,1.18734
707,1.18426
708,1.24682
709,1.22901
710,1.22386
711,1.20119
712,1.19923
713,1.21267
714,1.38521
715,1.33507
716,1.33735
717,1.58066
718,1.60812
719,1.67043
720,1.69367
721,1.67848
722,1.6545299999999998
723,1.83806
724,1.92745
725,1.89326
726,1.81188
727,1.77967
728,1.74262
729,1.63806
730,1.64893
731,1.63339
732,1.61694
733,1.6496099999999998
734,1.73731
735,1.2481799999999998
736,1.23593
737,1.2427
738,1.45794
739,1.54547
740,1.59209
741,1.75645
742,1.7172
743,1.6737400000000002
744,2.12238
745,2.41366
746,2.48889
747,2.14482
748,1.86896
749,1.8688
750,2.21733
751,2.04544
752,2.01898
753,1.7046599999999998
754,1.83524
755,2.02223
756,1.2083700000000002
757,1.1983
758,1.18193
759,1.27561
760,1.28682
761,1.32794
762,1.12892
763,1.1222299999999998
764,1.13067
765,1.39398
766,1.47515
767,1.53232
768,1.79656
769,1.8878
770,1.94616
771,2.24481
772,2.25745
773,2.25325
774,1.57921
775,1.50491
776,1.45979
777,2.66405
778,2.71201
779,2.5860000000000003
780,2.15007
781,2.09263
782,1.95181
783,1.13717
784,1.13333
785,1.14456
786,1.5776
787,1.60199
788,1.58072
789,1.59912
790,1.62582
791,1.60093
792,1.5989
793,1.58153
794,1.55235
795,1.18398
796,1.1626299999999998
797,1.1645
798,1.7535900000000002
799,1.77888
800,1.75823
801,1.4762
802,1.4039700000000002
803,1.35104
804,1.15178
805,1.1517
806,1.15026
807,1.37763
808,1.42759
809,1.45816
810,1.7573299999999998
811,1.7827400000000002
812,1.78962
813,1.7511900000000002
814,1.76347
815,1.7688700000000002
816,1.70071
817,1.6736799999999998
818,1.62396
819,3.26156
820,3.11915
821,3.03056
822,2.38138
823,2.20893
824,2.0215400000000003
825,1.12635
826,1.1378
827,1.14157
828,1.7019
829,1.6801700000000002
830,1.68875
831,1.29275
832,1.2885799999999998
833,1.28728
834,1.48851
835,1.4569299999999998
836,1.50043
837,1.18851
838,1.18839
839,1.18094
840,1.44931
841,1.34161
842,1.2904799999999998
843,1.19336
844,1.18865
845,1.19005
846,1.17214
847,1.16612
848,1.1587
849,1.1953
850,1.2009
851,1.2123
852,1.34288
853,1.35817
854,1.36236
855,1.97142
856,2.04314
857,2.01898
858,1.30922
859,1.27613
860,1.26656
861,2.091
862,2.06307
863,1.93235
864,1.34616
865,1.2598200000000002
866,1.20894
867,1.10776
868,1.09939
869,1.09595
870,1.14439
871,1.15547
872,1.15638
873,1.18625
874,1.19966
875,1.2081
876,1.37606
877,1.42931
878,1.47956
879,1.21748
880,1.20909
881,1.20878
882,1.13045
883,1.13142
884,1.13054
885,1.12241
886,1.13049
887,1.14451
888,1.14355
889,1.14001
890,1.14808
891,1.17038
892,1.1713
893,1.1795
894,1.16557
895,1.17278
896,1.16536
897,1.19224
898,1.19351
899,1.20202
900,1.19632
901,1.20156
902,1.20366
903,2.87874
904,2.76452
905,2.35014
906,1.12108
907,1.1172
908,1.12897
909,1.15191
910,1.14912
911,1.1497700000000002
912,1.17713
913,1.17556
914,1.1846
915,1.24605
916,1.21991
917,1.22176
918,1.25991
919,1.25226
920,1.21782
921,1.34493
922,1.40322
923,1.43166
924,1.29515
925,1.20424
926,1.18997
927,1.17682
928,1.16217
929,1.16079
930,1.14693
931,1.13581
932,1.12239
933,1.17414
934,1.16288
935,1.1730200000000002
936,1.25831
937,1.27698
938,1.26468
939,1.36335
940,1.37703
941,1.3835
942,1.26644
943,1.26084
944,1.2686
945,2.24549
946,2.16596
947,1.92581
948,1.34592
949,1.29889
950,1.22783
951,1.12355
952,1.11768
953,1.12104
954,1.19054
955,1.20242
956,1.18945
957,1.19185
958,1.18734
959,1.18426
960,1.24682
961,1.22901
962,1.22386
963,1.20119
964,1.19923
965,1.21267
966,1.38521
967,1.33507
968,1.33735
969,1.58066
970,1.60812
971,1.67043
972,1.69367
973,1.67848
974,1.6545299999999998
975,1.83806
976,1.92745
977,1.89326
978,1.81188
979,1.77967
980,1.74262
981,1.63806
982,1.64893
983,1.63339
984,1.61694
985,1.6496099999999998
986,1.73731
987,1.2481799999999998
988,1.23593
989,1.2427
990,1.45794
991,1.54547
992,1.59209
993,1.75645
994,1.7172
995,1.6737400000000002
996,2.12238
997,2.41366
998,2.48889
999,2.14482
1000,1.86896
1001,1.8688
1002,2.21733
1003,2.04544
1004,2.01898
1005,1.7046599999999998
1006,1.83524
1007,2.02223
1008,1.2083700000000002
1009,1.1983
1010,1.18193
1011,1.27561
1012,1.28682
1013,1.32794
1014,1.12892
1015,1.1222299999999998
1016,1.13067
1017,1.39398
1018,1.47515
1019,1.53232
1020,1.79656
1021,1.8878
1022,1.94616
1023,2.24481
1024,2.25745
1025,2.25325
1026,1.57921
1027,1.50491
1028,1.45979
1029,2.66405
1030,2.71201
1031,2.5860000000000003
1032,2.15007
1033,2.09263
1034,1.95181
1035,1.13717
1036,1.13333
1037,1.14456
1038,1.5776
1039,1.60199
1040,1.58072
1041,1.59912
1042,1.62582
1043,1.60093
1044,1.5989
1045,1.58153
1046,1.55235
1047,1.18398
1048,1.1626299999999998
1049,1.1645
1050,1.7535900000000002
1051,1.77888
1052,1.75823
1053,1.4762
1054,1.4039700000000002
1055,1.35104
1056,1.15178
1057,1.1517
1058,1.15026
1059,1.37763
1060,1.42759
1061,1.45816
1062,1.7573299999999998
1063,1.7827400000000002
1064,1.78962
1065,1.7511900000000002
1066,1.76347
1067,1.7688700000000002
1068,1.70071
1069,1.6736799999999998
1070,1.62396
1071,3.26156
1072,3.11915
1073,3.03056
1074,2.38138
1075,2.20893
1076,2.0215400000000003
1077,1.12635
1078,1.1378
1079,1.14157
1080,1.7019
1081,1.6801700000000002
1082,1.68875
1083,1.29275
1084,1.2885799999999998
1085,1.28728
1086,1.48851
1087,1.4569299999999998
1088,1.50043
1089,1.18851
1090,1.18839
1091,1.18094
1092,1.44931
1093,1.34161
1094,1.2904799999999998
1095,1.19336
1096,1.18865
1097,1.19005
1098,1.17214
1099,1.16612
1100,1.1587
1101,1.1953
1102,1.2009
1103,1.2123
1104,1.34288
1105,1.35817
1106,1.36236
1107,1.97142
1108,2.04314
1109,2.01898
1110,1.30922
1111,1.27613
1112,1.26656
1113,2.091
1114,2.06307
1115,1.93235
1116,1.34616
1117,1.2598200000000002
1118,1.20894
1119,1.10776
1120,1.09939
1121,1.09595
1122,1.14439
1123,1.15547
1124,1.15638
1125,1.18625
1126,1.19966
1127,1.2081
1128,1.37606
1129,1.42931
1130,1.47956
1131,1.21748
1132,1.20909
1133,1.20878
1134,1.13045
1135,1.13142
1136,1.13054
1137,1.12241
1138,1.13049
1139,1.14451
1140,1.14355
1141,1.14001
1142,1.14808
1143,1.17038
1144,1.1713
1145,1.1795
1146,1.16557
1147,1.17278
1148,1.16536
1149,1.19224
1150,1.19351
1151,1.20202
1152,1.19632
1153,1.20156
1154,1.20366
1155,2.87874
1156,2.76452
1157,2.35014
1158,1.12108
1159,1.1172
1160,1.12897
1161,1.15191
1162,1.14912
1163,1.1497700000000002
1164,1.17713
1165,1.17556
1166,1.1846
1167,1.24605
1168,1.21991
1169,1.22176
1170,1.25991
1171,1.25226
1172,1.21782
1173,1.34493
1174,1.40322
1175,1.43166
1176,1.29515
1177,1.20424
1178,1.18997
1179,1.17682
1180,1.16217
1181,1.16079
1182,1.14693
1183,1.13581
1184,1.12239
1185,1.17414
1186,1.16288
1187,1.1730200000000002
1188,1.25831
1189,1.27698
1190,1.26468
1191,1.36335
1192,1.37703
1193,1.3835
1194,1.26644
1195,1.26084
1196,1.2686
1197,2.24549
1198,2.16596
1199,1.92581
1200,1.34592
1201,1.29889
1202,1.22783
1203,1.12355
1204,1.11768
1205,1.12104
1206,1.19054
1207,1.20242
1208,1.18945
1209,1.19185
1210,1.18734
1211,1.18426
1212,1.24682
1213,1.22901
1214,1.22386
1215,1.20119
1216,1.19923
1217,1.21267
1218,1.38521
1219,1.33507
1220,1.33735
1221,1.58066
1222,1.60812
1223,1.67043
1224,1.69367
1225,1.67848
1226,1.6545299999999998
1227,1.83806
1228,1.92745
1229,1.89326
1230,1.81188
1231,1.77967
1232,1.74262
1233,1.63806
1234,1.64893
1235,1.63339
1236,1.61694
1237,1.6496099999999998
1238,1.73731
1239,1.2481799999999998
1240,1.23593
1241,1.2427
1242,1.45794
1243,1.54547
1244,1.59209
1245,1.75645
1246,1.7172
1247,1.6737400000000002
1248,2.12238
1249,2.41366
1250,2.48889
1251,2.14482
1252,1.86896
1253,1.8688
1254,2.21733
1255,2.04544
1256,2.01898
1257,1.7046599999999998
1258,1.83524
1259,2.02223
1260,1.2083700000000002
1261,1.1983
1262,1.18193
1263,1.27561
1264,1.28682
1265,1.32794
1266,1.12892
1267,1.1222299999999998
1268,1.13067
1269,1.39398
1270,1.47515
1271,1.53232
1272,1.79656
1273,1.8878
1274,1.94616
1275,2.24481
1276,2.25745
1277,2.25325
1278,1.57921
1279,1.50491
1280,1.45979
1281,2.66405
1282,2.71201
1283,2.5860000000000003
1284,2.15007
1285,2.09263
1286,1.95181
1287,1.13717
1288,1.13333
1289,1.14456
1290,1.5776
1291,1.60199
1292,1.58072
1293,1.59912
1294,1.62582
1295,1.60093
1296,1.5989
1297,1.58153
1298,1.55235
1299,1.18398
1300,1.1626299999999998
1301,1.1645
1302,1.7535900000000002
1303,1.77888
1304,1.75823
1305,1.4762
1306,1.4039700000000002
1307,1.35104
1308,1.15178
1309,1.1517
1310,1.15026
1311,1.37763
1312,1.42759
1313,1.45816
1314,1.7573299999999998
1315,1.7827400000000002
1316,1.78962
1317,1.7511900000000002
1318,1.76347
1319,1.7688700000000002
1320,1.70071
1321,1.6736799999999998
1322,1.62396
1323,3.26156
1324,3.11915
1325,3.03056
1326,2.38138
1327,2.20893
1328,2.0215400000000003
1329,1.12635
1330,1.1378
1331,1.14157
1332,1.7019
1333,1.6801700000000002
1334,1.68875
1335,1.29275
1336,1.2885799999999998
1337,1.28728
1338,1.48851
1339,1.4569299999999998
1340,1.50043
1341,1.18851
1342,1.18839
1343,1.18094
1344,1.44931
1345,1.34161
1346,1.2904799999999998
1347,1.19336
1348,1.18865
1349,1.19005
1350,1.17214
1351,1.16612
1352,1.1587
1353,1.1953
1354,1.2009
1355,1.2123
1356,1.34288
1357,1.35817
1358,1.36236
1359,1.97142
1360,2.04314
1361,2.01898
1362,1.30922
1363,1.27613
1364,1.26656
1365,2.091
1366,2.06307
1367,1.93235
1368,1.34616
1369,1.2598200000000002
1370,1.20894
1371,1.10776
1372,1.09939
1373,1.09595
1374,1.14439
1375,1.15547
1376,1.15638
1377,1.18625
1378,1.19966
1379,1.2081
1380,1.37606
1381,1.42931
1382,1.47956
1383,1.21748
1384,1.20909
1385,1.20878
1386,1.13045
1387,1.13142
1388,1.13054
1389,1.12241
1390,1.13049
1391,1.14451
1392,1.14355
1393,1.14001
1394,1.14808
1395,1.17038
1396,1.1713
1397,1.1795
1398,1.16557
1399,1.17278
1400,1.16536
1401,1.19224
1402,1.19351
1403,1.20202
1404,1.19632
1405,1.20156
1406,1.20366
1407,2.87874
1408,2.76452
1409,2.35014
1410,1.12108
1411,1.1172
1412,1.12897
1413,1.15191
1414,1.14912
1415,1.1497700000000002
1416,1.17713
1417,1.17556
1418,1.1846
1419,1.24605
1420,1.21991
1421,1.22176
1422,1.25991
1423,1.25226
1424,1.21782
1425,1.34493
1426,1.40322
1427,1.43166
1428,1.29515
1429,1.20424
1430,1.18997
1431,1.17682
1432,1.16217
1433,1.16079
1434,1.14693
1435,1.13581
1436,1.12239
1437,1.17414
1438,1.16288
1439,1.1730200000000002
1440,1.25831
1441,1.27698
1442,1.26468
1443,1.36335
1444,1.37703
1445,1.3835
1446,1.26644
1447,1.26084
1448,1.2686
1449,2.24549
1450,2.16596
1451,1.92581
1452,1.34592
1453,1.29889
1454,1.22783
1455,1.12355
1456,1.11768
1457,1.12104
1458,1.19054
1459,1.20242
1460,1.18945
1461,1.19185
1462,1.18734
1463,1.18426
1464,1.24682
1465,1.22901
1466,1.22386
1467,1.20119
1468,1.19923
1469,1.21267
1470,1.38521
1471,1.33507
1472,1.33735
1473,1.58066
1474,1.60812
1475,1.67043
1476,1.69367
1477,1.67848
1478,1.6545299999999998
1479,1.83806
1480,1.92745
1481,1.89326
1482,1.81188
1483,1.77967
1484,1.74262
1485,1.63806
1486,1.64893
1487,1.63339
1488,1.61694
1489,1.6496099999999998
1490,1.73731
1491,1.2481799999999998
1492,1.23593
1493,1.2427
1494,1.45794
1495,1.54547
1496,1.59209
1497,1.75645
1498,1.7172
1499,1.6737400000000002
1500,2.12238
1501,2.41366
1502,2.48889
1503,2.14482
1504,1.86896
1505,1.8688
1506,2.21733
1507,2.04544
1508,2.01898
1509,1.7046599999999998
1510,1.83524
1511,2.02223
1512,1.1739700000000002
1513,1.18514
1514,1.19429
1515,1.30623
1516,1.32363
1517,1.30238
1518,1.13511
1519,1.13884
1520,1.14706
1521,1.57053
1522,1.6273
1523,1.66006
1524,1.93512
1525,1.97063
1526,2.01631
1527,2.19739
1528,2.1192
1529,2.04398
1530,1.45439
1531,1.42624
1532,1.42458
1533,2.50408
1534,2.42388
1535,2.35286
1536,1.82244
1537,1.66274
1538,1.48345
1539,1.1418
1540,1.1696799999999998
1541,1.19889
1542,1.59515
1543,1.57016
1544,1.54178
1545,1.57407
1546,1.54236
1547,1.59869
1548,1.48036
1549,1.43942
1550,1.30291
1551,1.15735
1552,1.1499
1553,1.15037
1554,1.6298
1555,1.494
1556,1.46021
1557,1.29728
1558,1.27676
1559,1.2960200000000002
1560,1.14438
1561,1.14648
1562,1.15832
1563,1.5187
1564,1.52396
1565,1.59384
1566,1.77519
1567,1.7700900000000002
1568,1.75832
1569,1.7754599999999998
1570,1.75721
1571,1.75086
1572,1.58163
1573,1.53575
1574,1.51894
1575,2.76277
1576,2.54308
1577,2.45369
1578,1.79404
1579,1.52644
1580,1.3745
1581,1.14477
1582,1.16639
1583,1.19752
1584,1.68429
1585,1.5953700000000002
1586,1.53161
1587,1.30838
1588,1.29788
1589,1.29008
1590,1.52179
1591,1.47514
1592,1.40616
1593,1.16845
1594,1.1649200000000002
1595,1.15971
1596,1.24588
1597,1.22335
1598,1.21769
1599,1.19136
1600,1.1977799999999998
1601,1.18758
1602,1.15774
1603,1.1647
1604,1.16185
1605,1.20736
1606,1.22171
1607,1.23616
1608,1.36071
1609,1.31725
1610,1.31895
1611,1.90876
1612,1.81989
1613,1.77142
1614,1.25081
1615,1.24305
1616,1.2486
1617,1.63067
1618,1.57538
1619,1.56458
1620,1.2069299999999998
1621,1.16717
1622,1.16848
1623,1.09483
1624,1.09848
1625,1.09439
1626,1.16028
1627,1.15931
1628,1.16161
1629,1.23623
1630,1.2714299999999998
1631,1.32584
1632,1.36946
1633,1.27513
1634,1.2371299999999998
1635,1.20406
1636,1.19995
1637,1.19688
1638,1.13266
1639,1.13289
1640,1.1268
1641,1.14342
1642,1.15295
1643,1.16056
1644,1.15176
1645,1.15355
1646,1.15135
1647,1.1703
1648,1.17308
1649,1.16684
1650,1.16072
1651,1.14935
1652,1.15071
1653,1.20475
1654,1.19613
1655,1.18706
1656,1.20739
1657,1.19419
1658,1.19383
1659,1.80526
1660,1.2502799999999998
1661,1.13219
1662,1.13384
1663,1.1436
1664,1.15125
1665,1.16036
1666,1.1596
1667,1.15727
1668,1.20776
1669,1.20966
1670,1.2345
1671,1.22231
1672,1.23262
1673,1.23604
1674,1.19902
1675,1.21035
1676,1.20449
1677,1.38105
1678,1.33451
1679,1.31434
1680,1.17298
1681,1.15971
1682,1.16329
1683,1.15959
1684,1.15785
1685,1.16983
1686,1.12379
1687,1.12017
1688,1.12292
1689,1.17993
1690,1.18783
1691,1.18167
1692,1.26489
1693,1.25888
1694,1.25968
1695,1.38289
1696,1.37703
1697,1.38429
1698,1.28282
1699,1.28237
1700,1.2671
1701,1.8232
1702,1.6898799999999998
1703,1.66937
1704,1.20184
1705,1.1903
1706,1.15457
1707,1.1193799999999998
1708,1.1216700000000002
1709,1.12602
1710,1.1868
1711,1.18997
1712,1.19221
1713,1.1860700000000002
1714,1.18692
1715,1.1833
1716,1.21075
1717,1.20729
1718,1.20364
1719,1.21635
1720,1.20349
1721,1.2049299999999998
1722,1.40946
1723,1.40896
1724,1.44317
1725,1.7109599999999998
1726,1.7079099999999998
1727,1.7601099999999998
1728,1.7227599999999998
1729,1.71207
1730,1.7268599999999998
1731,1.87253
1732,1.82541
1733,1.91006
1734,1.74527
1735,1.75852
1736,1.76486
1737,1.62404
1738,1.59832
1739,1.5904200000000002
1740,1.7625
